entry_time,exit_time,side,entry_price,stop_price,tp1_price,tp2_price,tp1_hit,net_pnl,exit_reason,regime,bars_held
2025-11-05 22:45:00+00:00,2025-11-05 23:15:00+00:00,short,0.7806095000000001,0.7817977658149199,0.7769657000000001,0.764,False,-15.140970528811543,stop_loss,ranging,1
2025-11-06 00:30:00+00:00,2025-11-06 01:15:00+00:00,long,0.7613805,0.7590945158715194,0.7658283,0.783,True,2.493353852346699,tp1_then_stop_loss,ranging,2
2025-11-06 05:30:00+00:00,2025-11-06 06:00:00+00:00,long,0.7473734999999999,0.749096345309709,0.7530241,0.771,False,7.772115509081079,stop_loss,ranging,1
2025-11-06 08:30:00+00:00,2025-11-06 09:00:00+00:00,long,0.7373685,0.7382546462106703,0.7444211,0.769,False,1.2030139211359556,stop_loss,ranging,1
2025-11-07 05:00:00+00:00,2025-11-07 05:30:00+00:00,short,0.761619,0.7606807123980951,0.7537714,0.727,False,1.394017546801705,stop_loss,ranging,1
2025-11-07 10:45:00+00:00,2025-11-07 11:15:00+00:00,long,0.7393694999999999,0.7354049716498371,0.7460216999999999,0.773,False,-23.687444060511808,stop_loss,ranging,1
2025-11-07 14:45:00+00:00,2025-11-07 15:15:00+00:00,short,0.755622,0.757917511610876,0.7465732,0.713,False,-23.927151403244938,stop_loss,ranging,1
2025-11-08 10:45:00+00:00,2025-11-08 11:15:00+00:00,short,0.8145924999999999,0.8123584144859618,0.8053555,0.775,False,10.205959458182377,stop_loss,ranging,1
2025-11-08 14:00:00+00:00,2025-11-08 15:45:00+00:00,long,0.7913955,0.78570995770362,0.7972373,0.822,True,-2.459126430488854,tp1_then_stop_loss,ranging,6
2025-11-08 20:45:00+00:00,2025-11-08 21:45:00+00:00,short,0.8005995000000001,0.8044015862299885,0.7967597000000001,0.781,True,-4.025963299843712,tp1_then_stop_loss,ranging,3
2025-11-09 02:30:00+00:00,2025-11-09 03:00:00+00:00,long,0.7813905,0.7870124008225144,0.7892343,0.812,False,16.80833226335245,stop_loss,ranging,1
2025-11-09 09:45:00+00:00,2025-11-09 10:15:00+00:00,long,0.768384,0.7681867799611164,0.7730304,0.789,False,-7.42743276451865,stop_loss,ranging,1
2025-11-09 12:45:00+00:00,2025-11-09 13:30:00+00:00,short,0.7916040000000001,0.7940450540567634,0.7851624,0.76,False,-24.065712847890882,stop_loss,ranging,2
2025-11-11 05:00:00+00:00,2025-11-11 05:45:00+00:00,long,0.8164079999999999,0.8122624605433609,0.8246448,0.857,False,-23.1952915945677,stop_loss,ranging,2
2025-11-11 07:30:00+00:00,2025-11-11 08:00:00+00:00,long,0.802401,0.8006646172142055,0.8138406,0.857,False,-18.461136531903122,stop_loss,ranging,1
2025-11-11 14:45:00+00:00,2025-11-11 18:30:00+00:00,short,0.8165915,0.8200602077442052,0.8127549,0.798,True,56.81256591204653,tp1_then_tp2,ranging,14
2025-11-11 20:00:00+00:00,2025-11-11 20:45:00+00:00,long,0.7873935,0.7839801168711894,0.7932361,0.816,False,-24.035917451955452,stop_loss,ranging,2
2025-11-13 14:30:00+00:00,2025-11-13 15:00:00+00:00,long,0.7613805,0.7596650495251839,0.7662283000000001,0.784,True,98.5848709223312,tp1_then_tp2,ranging,1
2025-11-13 16:45:00+00:00,2025-11-13 17:15:00+00:00,long,0.7493744999999999,0.7499914074969903,0.7582247,0.788,False,-1.0789155412105809,stop_loss,ranging,1
2025-11-13 19:30:00+00:00,2025-11-13 20:00:00+00:00,long,0.710355,0.7014968187662163,0.725213,0.788,False,-21.969083187357526,stop_loss,ranging,1
2025-11-14 02:15:00+00:00,2025-11-14 02:45:00+00:00,short,0.745627,0.7443149307307727,0.7337762,0.692,False,4.578524426438179,stop_loss,ranging,1
2025-11-14 04:30:00+00:00,2025-11-14 05:00:00+00:00,long,0.7073535,0.7143352576105604,0.7176121,0.747,False,18.052159691488747,stop_loss,ranging,1
